# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
KEGG_SYSTEMIC_LUPUS_ERYTHEMA...         SET      98     0.018447    0.0013495     0.088056      0.41703 KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
KEGG_ALLOGRAFT_REJECTION                SET      34      0.27357     0.011809       0.1487     0.032913 KEGG_ALLOGRAFT_REJECTION
KEGG_GRAFT_VERSUS_HOST_DISEA...         SET      37      0.10899    0.0049074      0.15042      0.23436 KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG_PRIMARY_IMMUNODEFICIENCY           SET      31      0.18119    0.0074688      0.15529      0.12166 KEGG_PRIMARY_IMMUNODEFICIENCY
KEGG_HYPERTROPHIC_CARDIOMYOP...         SET      79    0.0089563   0.00058858     0.092787      0.46155 KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
KEGG_ARRHYTHMOGENIC_RIGHT_VE...         SET      71      0.02719    0.0016943      0.10158      0.39448 KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
KEGG_DILATED_CARDIOMYOPATHY             SET      85    -0.016251   -0.0011076     0.091274      0.57065 KEGG_DILATED_CARDIOMYOPATHY
KEGG_VIRAL_MYOCARDITIS                  SET      66      0.11673    0.0070141      0.10989      0.14407 KEGG_VIRAL_MYOCARDITIS
BIOCARTA_RELA_PATHWAY                   SET      14      0.96335     0.026699      0.20494   1.3069e-06 BIOCARTA_RELA_PATHWAY
BIOCARTA_NO1_PATHWAY                    SET      28    0.0051969   0.00020361      0.16548      0.48747 BIOCARTA_NO1_PATHWAY
BIOCARTA_CSK_PATHWAY                    SET      20    -0.034286   -0.0011355      0.18925      0.57188 BIOCARTA_CSK_PATHWAY
BIOCARTA_SRCRPTP_PATHWAY                SET      11     0.024056   0.00059101      0.23869      0.45986 BIOCARTA_SRCRPTP_PATHWAY
BIOCARTA_AMI_PATHWAY                    SET      18     0.069355    0.0021793      0.18154      0.35122 BIOCARTA_AMI_PATHWAY
BIOCARTA_GRANULOCYTES_PATHWAY           SET      15      0.12426    0.0035646      0.19039      0.25699 BIOCARTA_GRANULOCYTES_PATHWAY
BIOCARTA_LYM_PATHWAY                    SET      13     -0.10888   -0.0029079      0.21879      0.69063 BIOCARTA_LYM_PATHWAY
BIOCARTA_ARAP_PATHWAY                   SET      17     -0.21725   -0.0066342      0.18391      0.88125 BIOCARTA_ARAP_PATHWAY
BIOCARTA_AGR_PATHWAY                    SET      30     -0.21966   -0.0089076      0.14808        0.931 BIOCARTA_AGR_PATHWAY
BIOCARTA_AKAP95_PATHWAY                 SET      11     -0.18245   -0.0044825      0.22512      0.79116 BIOCARTA_AKAP95_PATHWAY
BIOCARTA_AKT_PATHWAY                    SET      20      0.19435    0.0064368      0.18243      0.14337 BIOCARTA_AKT_PATHWAY
BIOCARTA_ALK_PATHWAY                    SET      35     0.019393    0.0008493       0.1351      0.44293 BIOCARTA_ALK_PATHWAY
BIOCARTA_AT1R_PATHWAY                   SET      26     0.028326    0.0010695      0.15517      0.42758 BIOCARTA_AT1R_PATHWAY
BIOCARTA_ACE2_PATHWAY                   SET       9     -0.18694   -0.0041546      0.29726      0.73528 BIOCARTA_ACE2_PATHWAY
BIOCARTA_ASBCELL_PATHWAY                SET      12      0.29014     0.007445      0.23388      0.10739 BIOCARTA_ASBCELL_PATHWAY
BIOCARTA_DNAFRAGMENT_PATHWAY            SET      10      0.75583     0.017706      0.28385     0.003879 BIOCARTA_DNAFRAGMENT_PATHWAY
BIOCARTA_CHEMICAL_PATHWAY               SET      18      0.39476     0.012404      0.18898     0.018368 BIOCARTA_CHEMICAL_PATHWAY
BIOCARTA_SPPA_PATHWAY                   SET      16      0.24648    0.0073024       0.2017      0.11085 BIOCARTA_SPPA_PATHWAY
BIOCARTA_ATM_PATHWAY                    SET      20      0.11093    0.0036741      0.18889      0.27851 BIOCARTA_ATM_PATHWAY
BIOCARTA_AGPCR_PATHWAY                  SET      11     0.043239    0.0010623      0.29221      0.44118 BIOCARTA_AGPCR_PATHWAY
BIOCARTA_BCELLSURVIVAL_PATHW...         SET      14      0.39871      0.01105      0.22662     0.039267 BIOCARTA_BCELLSURVIVAL_PATHWAY
BIOCARTA_BLYMPHOCYTE_PATHWAY            SET      12      0.14347    0.0036814      0.25943      0.29013 BIOCARTA_BLYMPHOCYTE_PATHWAY
BIOCARTA_BCR_PATHWAY                    SET      31      0.24669     0.010169       0.1466     0.046221 BIOCARTA_BCR_PATHWAY
BIOCARTA_BIOPEPTIDES_PATHWAY            SET      28    0.0020351   7.9734e-05      0.14709      0.49448 BIOCARTA_BIOPEPTIDES_PATHWAY
BIOCARTA_RANKL_PATHWAY                  SET      14       0.0988    0.0027382      0.21306      0.32143 BIOCARTA_RANKL_PATHWAY
BIOCARTA_CACAM_PATHWAY                  SET       9      0.17647    0.0039219      0.31943      0.29032 BIOCARTA_CACAM_PATHWAY
BIOCARTA_CDMAC_PATHWAY                  SET      16      0.71575     0.021205      0.19509   0.00012222 BIOCARTA_CDMAC_PATHWAY
BIOCARTA_CARM_ER_PATHWAY                SET      23      0.18666     0.006629      0.16389      0.12738 BIOCARTA_CARM_ER_PATHWAY
BIOCARTA_CASPASE_PATHWAY                SET      21      0.40942     0.013894      0.17022    0.0080864 BIOCARTA_CASPASE_PATHWAY
BIOCARTA_CBL_PATHWAY                    SET      11     0.096792     0.002378      0.25395      0.35155 BIOCARTA_CBL_PATHWAY
BIOCARTA_CCR3_PATHWAY                   SET      18      0.30751    0.0096624      0.19964     0.061756 BIOCARTA_CCR3_PATHWAY
BIOCARTA_CD40_PATHWAY                   SET      13      0.18808    0.0050231      0.22058      0.19693 BIOCARTA_CD40_PATHWAY
BIOCARTA_MCM_PATHWAY                    SET      18    -0.088771   -0.0027893      0.16792      0.70147 BIOCARTA_MCM_PATHWAY
BIOCARTA_G1_PATHWAY                     SET      28     0.067972    0.0026631      0.15896      0.33447 BIOCARTA_G1_PATHWAY
BIOCARTA_G2_PATHWAY                     SET      24    -0.051841   -0.0018806       0.1739      0.61718 BIOCARTA_G2_PATHWAY
BIOCARTA_CELL2CELL_PATHWAY              SET      12      0.20248    0.0051957      0.24103      0.20044 BIOCARTA_CELL2CELL_PATHWAY
BIOCARTA_LAIR_PATHWAY                   SET      17      0.32956     0.010064      0.20388     0.053005 BIOCARTA_LAIR_PATHWAY
BIOCARTA_CERAMIDE_PATHWAY               SET      20      0.10173    0.0033694      0.16797      0.27238 BIOCARTA_CERAMIDE_PATHWAY
BIOCARTA_TID_PATHWAY                    SET      19      0.37638      0.01215      0.17426     0.015399 BIOCARTA_TID_PATHWAY
BIOCARTA_CLASSIC_PATHWAY                SET      13     -0.07002     -0.00187      0.23023      0.61948 BIOCARTA_CLASSIC_PATHWAY
BIOCARTA_COMP_PATHWAY                   SET      18   -0.0094897  -0.00029818       0.1788      0.52116 BIOCARTA_COMP_PATHWAY
BIOCARTA_VDR_PATHWAY                    SET      24      0.12864    0.0046667      0.16394      0.21633 BIOCARTA_VDR_PATHWAY
BIOCARTA_HDAC_PATHWAY                   SET      25     0.076031     0.002815      0.16263      0.32007 BIOCARTA_HDAC_PATHWAY
BIOCARTA_GCR_PATHWAY                    SET      17      0.31009    0.0094693      0.20534     0.065517 BIOCARTA_GCR_PATHWAY
BIOCARTA_CTCF_PATHWAY                   SET      24      -0.2131   -0.0077307      0.16197      0.90586 BIOCARTA_CTCF_PATHWAY
BIOCARTA_CTL_PATHWAY                    SET      13    0.0041128   0.00010984        0.218      0.49247 BIOCARTA_CTL_PATHWAY
BIOCARTA_CXCR4_PATHWAY                  SET      19      0.15503    0.0050046      0.19118      0.20871 BIOCARTA_CXCR4_PATHWAY
BIOCARTA_CELLCYCLE_PATHWAY              SET      23      0.18101    0.0064283      0.16134      0.13096 BIOCARTA_CELLCYCLE_PATHWAY
BIOCARTA_CFTR_PATHWAY                   SET      11     -0.30617   -0.0075222      0.25333      0.88658 BIOCARTA_CFTR_PATHWAY
BIOCARTA_CYTOKINE_PATHWAY               SET      19       0.2992    0.0096588      0.19778     0.065178 BIOCARTA_CYTOKINE_PATHWAY
BIOCARTA_INFLAM_PATHWAY                 SET      27      0.11736    0.0045155      0.16248      0.23505 BIOCARTA_INFLAM_PATHWAY
BIOCARTA_D4GDI_PATHWAY                  SET      12       1.0604     0.027211      0.24393   6.9333e-06 BIOCARTA_D4GDI_PATHWAY
BIOCARTA_DC_PATHWAY                     SET      16    -0.015809  -0.00046836      0.20867      0.53019 BIOCARTA_DC_PATHWAY
BIOCARTA_P35ALZHEIMERS_PATHW...         SET       8     -0.15758   -0.0033018      0.26927      0.72079 BIOCARTA_P35ALZHEIMERS_PATHWAY
BIOCARTA_RNA_PATHWAY                    SET      10      0.29328    0.0068703      0.27924       0.1468 BIOCARTA_RNA_PATHWAY
BIOCARTA_MTA3_PATHWAY                   SET      17      -0.3052     -0.00932       0.2038      0.93287 BIOCARTA_MTA3_PATHWAY
BIOCARTA_SKP2E2F_PATHWAY                SET      10    -0.020598  -0.00048251       0.2488      0.53299 BIOCARTA_SKP2E2F_PATHWAY
BIOCARTA_CALCINEURIN_PATHWAY            SET      18      0.25057    0.0078735       0.2044      0.11013 BIOCARTA_CALCINEURIN_PATHWAY
BIOCARTA_EGF_PATHWAY                    SET      26     0.014181   0.00053542      0.14791      0.46181 BIOCARTA_EGF_PATHWAY
BIOCARTA_ETC_PATHWAY                    SET       8      0.12971    0.0027178       0.2741      0.31804 BIOCARTA_ETC_PATHWAY
BIOCARTA_NDKDYNAMIN_PATHWAY             SET      17      0.10274    0.0031375      0.19539       0.2995 BIOCARTA_NDKDYNAMIN_PATHWAY
BIOCARTA_EPHA4_PATHWAY                  SET       8    -0.098698   -0.0020681      0.30672      0.62619 BIOCARTA_EPHA4_PATHWAY
BIOCARTA_EPO_PATHWAY                    SET      18     0.061783    0.0019413      0.18687      0.37047 BIOCARTA_EPO_PATHWAY
BIOCARTA_ECM_PATHWAY                    SET      19     0.024796   0.00080048      0.15998      0.43841 BIOCARTA_ECM_PATHWAY
BIOCARTA_ERK_PATHWAY                    SET      26     -0.12676   -0.0047861      0.14647      0.80659 BIOCARTA_ERK_PATHWAY
BIOCARTA_ERYTH_PATHWAY                  SET      15     0.035116    0.0010074      0.19678      0.42919 BIOCARTA_ERYTH_PATHWAY
BIOCARTA_EPONFKB_PATHWAY                SET      11     0.016233   0.00039881      0.26345      0.47543 BIOCARTA_EPONFKB_PATHWAY
BIOCARTA_EIF_PATHWAY                    SET      13      0.22735    0.0060718       0.2235      0.15453 BIOCARTA_EIF_PATHWAY
BIOCARTA_EXTRINSIC_PATHWAY              SET      13     0.035108   0.00093764      0.20404      0.43169 BIOCARTA_EXTRINSIC_PATHWAY
BIOCARTA_FAS_PATHWAY                    SET      30      0.50145     0.020335      0.15091   0.00044654 BIOCARTA_FAS_PATHWAY
BIOCARTA_FCER1_PATHWAY                  SET      37      0.23744     0.010691      0.13463     0.038909 BIOCARTA_FCER1_PATHWAY
BIOCARTA_FIBRINOLYSIS_PATHWAY           SET      12   6.3914e-05     1.64e-06      0.21443      0.49988 BIOCARTA_FIBRINOLYSIS_PATHWAY
BIOCARTA_FMLP_PATHWAY                   SET      33      0.24287     0.010329      0.14704       0.0493 BIOCARTA_FMLP_PATHWAY
BIOCARTA_FREE_PATHWAY                   SET       9      0.55819     0.012405      0.24555     0.011513 BIOCARTA_FREE_PATHWAY
BIOCARTA_GABA_PATHWAY                   SET       9     -0.18965   -0.0042149      0.26211      0.76533 BIOCARTA_GABA_PATHWAY
BIOCARTA_GATA3_PATHWAY                  SET      14     0.087067     0.002413      0.23702      0.35668 BIOCARTA_GATA3_PATHWAY
BIOCARTA_SET_PATHWAY                    SET      10      0.37875    0.0088725      0.24954     0.064539 BIOCARTA_SET_PATHWAY
BIOCARTA_GH_PATHWAY                     SET      27     0.031537    0.0012134      0.14885       0.4161 BIOCARTA_GH_PATHWAY
BIOCARTA_AHSP_PATHWAY                   SET       9      0.14072    0.0031273      0.20636      0.24765 BIOCARTA_AHSP_PATHWAY
BIOCARTA_TCAPOPTOSIS_PATHWAY            SET       9     0.070089    0.0015577       0.2875       0.4037 BIOCARTA_TCAPOPTOSIS_PATHWAY
BIOCARTA_HIVNEF_PATHWAY                 SET      55      0.18773     0.010301      0.10456     0.036298 BIOCARTA_HIVNEF_PATHWAY
BIOCARTA_SALMONELLA_PATHWAY             SET       5     -0.21169    -0.003507      0.33192      0.73819 BIOCARTA_SALMONELLA_PATHWAY
BIOCARTA_MPR_PATHWAY                    SET      21     -0.26823   -0.0091028      0.17378      0.93864 BIOCARTA_MPR_PATHWAY
BIOCARTA_HCMV_PATHWAY                   SET      17     0.029003   0.00088566      0.19386      0.44054 BIOCARTA_HCMV_PATHWAY
BIOCARTA_P53HYPOXIA_PATHWAY             SET      20    -0.085308   -0.0028254      0.16145      0.70138 BIOCARTA_P53HYPOXIA_PATHWAY
BIOCARTA_HIF_PATHWAY                    SET      15      0.24246    0.0069552      0.21901      0.13414 BIOCARTA_HIF_PATHWAY
BIOCARTA_IGF1_PATHWAY                   SET      20     -0.11463   -0.0037966      0.16423       0.7574 BIOCARTA_IGF1_PATHWAY
BIOCARTA_IL17_PATHWAY                   SET      15      0.12801    0.0036722      0.22572      0.28532 BIOCARTA_IL17_PATHWAY
BIOCARTA_IL2_PATHWAY                    SET      20      0.11309    0.0037454      0.17705      0.26151 BIOCARTA_IL2_PATHWAY
BIOCARTA_IL3_PATHWAY                    SET      14      0.19948    0.0055286      0.20654      0.16708 BIOCARTA_IL3_PATHWAY
BIOCARTA_IL4_PATHWAY                    SET      10     0.021599   0.00050596       0.2233      0.46147 BIOCARTA_IL4_PATHWAY
BIOCARTA_IL5_PATHWAY                    SET      11      0.18224    0.0044773      0.24887      0.23201 BIOCARTA_IL5_PATHWAY
BIOCARTA_IL6_PATHWAY                    SET      20    -0.097745   -0.0032373       0.1749      0.71187 BIOCARTA_IL6_PATHWAY
BIOCARTA_IL10_PATHWAY                   SET      13      0.35953    0.0096021      0.22589     0.055741 BIOCARTA_IL10_PATHWAY
BIOCARTA_IL12_PATHWAY                   SET      19      -0.1167   -0.0037673       0.2042      0.71617 BIOCARTA_IL12_PATHWAY
BIOCARTA_IL2RB_PATHWAY                  SET      36   -0.0072899  -0.00032378      0.13005      0.52235 BIOCARTA_IL2RB_PATHWAY
BIOCARTA_IL22BP_PATHWAY                 SET       9     -0.32242   -0.0071656      0.32589      0.83875 BIOCARTA_IL22BP_PATHWAY
BIOCARTA_IL7_PATHWAY                    SET      16      0.18549    0.0054953      0.19727      0.17354 BIOCARTA_IL7_PATHWAY
BIOCARTA_GSK3_PATHWAY                   SET      19     0.022327   0.00072076      0.18602      0.45223 BIOCARTA_GSK3_PATHWAY
BIOCARTA_DEATH_PATHWAY                  SET      28      0.12845    0.0050327      0.14814      0.19295 BIOCARTA_DEATH_PATHWAY
BIOCARTA_RACCYCD_PATHWAY                SET      25     0.074559    0.0027604      0.15483      0.31507 BIOCARTA_RACCYCD_PATHWAY
BIOCARTA_GLEEVEC_PATHWAY                SET      23      0.14305    0.0050804      0.17512      0.20701 BIOCARTA_GLEEVEC_PATHWAY
BIOCARTA_INSULIN_PATHWAY                SET      20     -0.17555    -0.005814      0.16351      0.85849 BIOCARTA_INSULIN_PATHWAY
BIOCARTA_INTEGRIN_PATHWAY               SET      34     0.078891    0.0034054      0.13523      0.27982 BIOCARTA_INTEGRIN_PATHWAY
BIOCARTA_INTRINSIC_PATHWAY              SET      19     0.014048   0.00045349      0.18578      0.46986 BIOCARTA_INTRINSIC_PATHWAY
BIOCARTA_KERATINOCYTE_PATHWAY           SET      46      0.20245     0.010161      0.11474     0.038842 BIOCARTA_KERATINOCYTE_PATHWAY
BIOCARTA_TCRA_PATHWAY                   SET      12      0.13262    0.0034031      0.24724      0.29584 BIOCARTA_TCRA_PATHWAY
BIOCARTA_LECTIN_PATHWAY                 SET      12     -0.29044   -0.0074526      0.20654      0.92016 BIOCARTA_LECTIN_PATHWAY
BIOCARTA_PYK2_PATHWAY                   SET      27     0.024143    0.0009289       0.1538      0.43763 BIOCARTA_PYK2_PATHWAY
BIOCARTA_EGFR_SMRTE_PATHWAY             SET      11    -0.096101    -0.002361      0.24427        0.653 BIOCARTA_EGFR_SMRTE_PATHWAY
BIOCARTA_MAPK_PATHWAY                   SET      79     0.072042    0.0047344     0.085586      0.19997 BIOCARTA_MAPK_PATHWAY
BIOCARTA_MCALPAIN_PATHWAY               SET      18    0.0084368    0.0002651      0.19363      0.48262 BIOCARTA_MCALPAIN_PATHWAY
BIOCARTA_PPARA_PATHWAY                  SET      52      0.26872     0.014338      0.11078    0.0076433 BIOCARTA_PPARA_PATHWAY
BIOCARTA_ETS_PATHWAY                    SET      17    -0.086846   -0.0026521      0.17507      0.69007 BIOCARTA_ETS_PATHWAY
BIOCARTA_MONOCYTE_PATHWAY               SET      11       0.1199    0.0029458      0.28131      0.33497 BIOCARTA_MONOCYTE_PATHWAY
BIOCARTA_MTOR_PATHWAY                   SET      21     -0.31464    -0.010678      0.16624      0.97079 BIOCARTA_MTOR_PATHWAY
BIOCARTA_IGF1R_PATHWAY                  SET      23     -0.13975    -0.004963      0.16547      0.80082 BIOCARTA_IGF1R_PATHWAY
BIOCARTA_PITX2_PATHWAY                  SET      15     -0.15242   -0.0043724      0.18855      0.79056 BIOCARTA_PITX2_PATHWAY
BIOCARTA_NGF_PATHWAY                    SET      19    -0.041667   -0.0013451      0.17093      0.59629 BIOCARTA_NGF_PATHWAY
BIOCARTA_VIP_PATHWAY                    SET      26      0.28631      0.01081      0.17971     0.055569 BIOCARTA_VIP_PATHWAY
BIOCARTA_NFAT_PATHWAY                   SET      51     0.073475    0.0038826      0.11234      0.25654 BIOCARTA_NFAT_PATHWAY
BIOCARTA_NTHI_PATHWAY                   SET      23      0.49575     0.017606      0.15839   0.00087563 BIOCARTA_NTHI_PATHWAY
BIOCARTA_NFKB_PATHWAY                   SET      20       0.5305      0.01757      0.17752    0.0014038 BIOCARTA_NFKB_PATHWAY
BIOCARTA_NOS1_PATHWAY                   SET      21     0.028458   0.00096577        0.185      0.43887 BIOCARTA_NOS1_PATHWAY
BIOCARTA_NO2IL12_PATHWAY                SET      15     0.049946    0.0014328      0.22287      0.41134 BIOCARTA_NO2IL12_PATHWAY
BIOCARTA_RARRXR_PATHWAY                 SET       7     -0.14387   -0.0028199       0.3005      0.68394 BIOCARTA_RARRXR_PATHWAY
BIOCARTA_NUCLEARRS_PATHWAY              SET      34      0.14671     0.006333      0.13895      0.14552 BIOCARTA_NUCLEARRS_PATHWAY
BIOCARTA_ARENRF2_PATHWAY                SET      20     0.092262    0.0030557      0.19332      0.31659 BIOCARTA_ARENRF2_PATHWAY
BIOCARTA_P38MAPK_PATHWAY                SET      35     -0.11841   -0.0051859      0.12389       0.8304 BIOCARTA_P38MAPK_PATHWAY
BIOCARTA_P53_PATHWAY                    SET      16    0.0060124   0.00017812      0.19958      0.48798 BIOCARTA_P53_PATHWAY
BIOCARTA_PDGF_PATHWAY                   SET      27    0.0037015   0.00014241      0.14623       0.4899 BIOCARTA_PDGF_PATHWAY
BIOCARTA_CCR5_PATHWAY                   SET      17    -0.050641   -0.0015465      0.20575      0.59721 BIOCARTA_CCR5_PATHWAY
BIOCARTA_PTDINS_PATHWAY                 SET      22    -0.066831   -0.0023213      0.17576      0.64811 BIOCARTA_PTDINS_PATHWAY
BIOCARTA_PLCE_PATHWAY                   SET      11     0.039872   0.00097959      0.27676      0.44272 BIOCARTA_PLCE_PATHWAY
BIOCARTA_EDG1_PATHWAY                   SET      22     -0.16219   -0.0056336      0.16447      0.83797 BIOCARTA_EDG1_PATHWAY
BIOCARTA_CDK5_PATHWAY                   SET      13      -0.1424   -0.0038032      0.19803      0.76396 BIOCARTA_CDK5_PATHWAY
BIOCARTA_MYOSIN_PATHWAY                 SET      11      0.42475     0.010435      0.27515     0.061341 BIOCARTA_MYOSIN_PATHWAY
BIOCARTA_PLATELETAPP_PATHWAY            SET      11    -0.031742  -0.00077985      0.24246      0.55208 BIOCARTA_PLATELETAPP_PATHWAY
BIOCARTA_PS1_PATHWAY                    SET      13     0.054548    0.0014568      0.22503      0.40424 BIOCARTA_PS1_PATHWAY
BIOCARTA_AKAPCENTROSOME_PATH...         SET      14     0.040156    0.0011129      0.23817      0.43306 BIOCARTA_AKAPCENTROSOME_PATHWAY
BIOCARTA_PTEN_PATHWAY                   SET      18     -0.18569   -0.0058348      0.16919       0.8638 BIOCARTA_PTEN_PATHWAY
BIOCARTA_RAB_PATHWAY                    SET      12      0.29586    0.0075918      0.22039      0.08973 BIOCARTA_RAB_PATHWAY
BIOCARTA_RAC1_PATHWAY                   SET      21     -0.18964   -0.0064356      0.18704      0.84468 BIOCARTA_RAC1_PATHWAY
BIOCARTA_RAS_PATHWAY                    SET      20      0.22186    0.0073479      0.18318      0.11293 BIOCARTA_RAS_PATHWAY
BIOCARTA_NKCELLS_PATHWAY                SET      20    -0.065801   -0.0021793      0.19005      0.63541 BIOCARTA_NKCELLS_PATHWAY
BIOCARTA_RB_PATHWAY                     SET      13    -0.098967   -0.0026431      0.24522      0.65674 BIOCARTA_RB_PATHWAY
BIOCARTA_BAD_PATHWAY                    SET      24    -0.081162   -0.0029443      0.16976      0.68371 BIOCARTA_BAD_PATHWAY
BIOCARTA_CK1_PATHWAY                    SET      16     -0.11416   -0.0033821      0.20706      0.70929 BIOCARTA_CK1_PATHWAY
BIOCARTA_EIF2_PATHWAY                   SET      10      0.35959    0.0084237      0.23212     0.060677 BIOCARTA_EIF2_PATHWAY
BIOCARTA_EIF4_PATHWAY                   SET      24      -0.1937   -0.0070269      0.15913      0.88824 BIOCARTA_EIF4_PATHWAY
BIOCARTA_STEM_PATHWAY                   SET      15      0.14189    0.0040704      0.20883      0.24843 BIOCARTA_STEM_PATHWAY
BIOCARTA_P27_PATHWAY                    SET      13    -0.048119   -0.0012851      0.20548      0.59258 BIOCARTA_P27_PATHWAY
BIOCARTA_PGC1A_PATHWAY                  SET      15      0.39848     0.011431      0.21571     0.032361 BIOCARTA_PGC1A_PATHWAY
BIOCARTA_PML_PATHWAY                    SET      17      0.27794    0.0084875      0.16746     0.048495 BIOCARTA_PML_PATHWAY
