# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
KEGG_AUTOIMMUNE_THYROID_DISE...         SET      46      0.14737    0.0073966      0.13396      0.13565 KEGG_AUTOIMMUNE_THYROID_DISEASE
KEGG_SYSTEMIC_LUPUS_ERYTHEMA...         SET      98     0.019473    0.0014246     0.086762      0.41121 KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
KEGG_ALLOGRAFT_REJECTION                SET      34         0.16    0.0069067      0.14653      0.13743 KEGG_ALLOGRAFT_REJECTION
KEGG_GRAFT_VERSUS_HOST_DISEA...         SET      37      0.13028    0.0058661       0.1482      0.18969 KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG_PRIMARY_IMMUNODEFICIENCY           SET      31      0.18399    0.0075842      0.15301       0.1146 KEGG_PRIMARY_IMMUNODEFICIENCY
KEGG_HYPERTROPHIC_CARDIOMYOP...         SET      79    -0.042352   -0.0027833     0.091422      0.67841 KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
KEGG_ARRHYTHMOGENIC_RIGHT_VE...         SET      71    0.0041046   0.00025578      0.10009      0.48364 KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
KEGG_DILATED_CARDIOMYOPATHY             SET      85    -0.020839   -0.0014203     0.089932      0.59162 KEGG_DILATED_CARDIOMYOPATHY
KEGG_VIRAL_MYOCARDITIS                  SET      66     -0.02189   -0.0013153      0.10828       0.5801 KEGG_VIRAL_MYOCARDITIS
BIOCARTA_RELA_PATHWAY                   SET      14     -0.23356   -0.0064729      0.20205      0.87613 BIOCARTA_RELA_PATHWAY
BIOCARTA_NO1_PATHWAY                    SET      28      0.31977     0.012528      0.16303     0.024925 BIOCARTA_NO1_PATHWAY
BIOCARTA_CSK_PATHWAY                    SET      20      0.28986    0.0095999      0.18646     0.060037 BIOCARTA_CSK_PATHWAY
BIOCARTA_SRCRPTP_PATHWAY                SET      11     0.062408    0.0015333      0.23519      0.39537 BIOCARTA_SRCRPTP_PATHWAY
BIOCARTA_AMI_PATHWAY                    SET      18     0.029872   0.00093862      0.17887      0.43369 BIOCARTA_AMI_PATHWAY
BIOCARTA_GRANULOCYTES_PATHWAY           SET      15      0.19218     0.005513      0.18759      0.15281 BIOCARTA_GRANULOCYTES_PATHWAY
BIOCARTA_LYM_PATHWAY                    SET      13     0.024937   0.00066599      0.21557      0.45396 BIOCARTA_LYM_PATHWAY
BIOCARTA_ARAP_PATHWAY                   SET      17      0.15582    0.0047583      0.18121      0.19493 BIOCARTA_ARAP_PATHWAY
BIOCARTA_AGR_PATHWAY                    SET      30     -0.11477   -0.0046542      0.14591      0.78422 BIOCARTA_AGR_PATHWAY
BIOCARTA_AKAP95_PATHWAY                 SET      11     0.011756   0.00028882      0.22181      0.47887 BIOCARTA_AKAP95_PATHWAY
BIOCARTA_AKT_PATHWAY                    SET      20     0.091794    0.0030402      0.17976       0.3048 BIOCARTA_AKT_PATHWAY
BIOCARTA_ALK_PATHWAY                    SET      35    -0.026021   -0.0011396      0.13311      0.57749 BIOCARTA_ALK_PATHWAY
BIOCARTA_AT1R_PATHWAY                   SET      26     -0.16723   -0.0063139      0.15289      0.86297 BIOCARTA_AT1R_PATHWAY
BIOCARTA_ACE2_PATHWAY                   SET       9      0.08039    0.0017866      0.29289      0.39186 BIOCARTA_ACE2_PATHWAY
BIOCARTA_ASBCELL_PATHWAY                SET      12      0.35879    0.0092066      0.23044     0.059742 BIOCARTA_ASBCELL_PATHWAY
BIOCARTA_DNAFRAGMENT_PATHWAY            SET      10     -0.32298   -0.0075659      0.27973      0.87587 BIOCARTA_DNAFRAGMENT_PATHWAY
BIOCARTA_CHEMICAL_PATHWAY               SET      18     0.095318    0.0029951      0.18623      0.30439 BIOCARTA_CHEMICAL_PATHWAY
BIOCARTA_SPPA_PATHWAY                   SET      16      0.17024    0.0050436      0.19874      0.19584 BIOCARTA_SPPA_PATHWAY
BIOCARTA_ATM_PATHWAY                    SET      20      -0.4018    -0.013307      0.18609      0.98457 BIOCARTA_ATM_PATHWAY
BIOCARTA_AGPCR_PATHWAY                  SET      11   8.6682e-07   2.1296e-08      0.28792          0.5 BIOCARTA_AGPCR_PATHWAY
BIOCARTA_BCELLSURVIVAL_PATHW...         SET      14      0.18948    0.0052512      0.22331      0.19809 BIOCARTA_BCELLSURVIVAL_PATHWAY
BIOCARTA_BLYMPHOCYTE_PATHWAY            SET      12      0.13091    0.0033591      0.25562      0.30428 BIOCARTA_BLYMPHOCYTE_PATHWAY
BIOCARTA_BCR_PATHWAY                    SET      31     -0.13129   -0.0054117      0.14445      0.81828 BIOCARTA_BCR_PATHWAY
BIOCARTA_BIOPEPTIDES_PATHWAY            SET      28     -0.31192    -0.012221      0.14491      0.98432 BIOCARTA_BIOPEPTIDES_PATHWAY
BIOCARTA_RANKL_PATHWAY                  SET      14     -0.24827   -0.0068808      0.20992      0.88153 BIOCARTA_RANKL_PATHWAY
BIOCARTA_CACAM_PATHWAY                  SET       9      0.35247    0.0078334      0.31472      0.13138 BIOCARTA_CACAM_PATHWAY
BIOCARTA_CDMAC_PATHWAY                  SET      16    -0.047164   -0.0013973       0.1923      0.59687 BIOCARTA_CDMAC_PATHWAY
BIOCARTA_CARM_ER_PATHWAY                SET      23     -0.31624    -0.011231      0.16147       0.9749 BIOCARTA_CARM_ER_PATHWAY
BIOCARTA_CASPASE_PATHWAY                SET      21     -0.31323     -0.01063      0.16773      0.96907 BIOCARTA_CASPASE_PATHWAY
BIOCARTA_CBL_PATHWAY                    SET      11       0.2887    0.0070927      0.25021      0.12429 BIOCARTA_CBL_PATHWAY
BIOCARTA_CCR3_PATHWAY                   SET      18    0.0073669   0.00023148      0.19672      0.48506 BIOCARTA_CCR3_PATHWAY
BIOCARTA_CD40_PATHWAY                   SET      13     0.081585    0.0021789      0.21734      0.35369 BIOCARTA_CD40_PATHWAY
BIOCARTA_MCM_PATHWAY                    SET      18      0.12658    0.0039772      0.16545      0.22213 BIOCARTA_MCM_PATHWAY
BIOCARTA_G1_PATHWAY                     SET      28     -0.02853   -0.0011178      0.15663      0.57227 BIOCARTA_G1_PATHWAY
BIOCARTA_G2_PATHWAY                     SET      24    -0.051815   -0.0018797      0.17135      0.61882 BIOCARTA_G2_PATHWAY
BIOCARTA_CELL2CELL_PATHWAY              SET      12      0.24324    0.0062416      0.23748      0.15287 BIOCARTA_CELL2CELL_PATHWAY
BIOCARTA_LAIR_PATHWAY                   SET      17   -0.0096147  -0.00029361       0.2009      0.51909 BIOCARTA_LAIR_PATHWAY
BIOCARTA_CERAMIDE_PATHWAY               SET      20      0.24909    0.0082499      0.16549     0.066151 BIOCARTA_CERAMIDE_PATHWAY
BIOCARTA_TID_PATHWAY                    SET      19    -0.058372   -0.0018844      0.17172      0.63304 BIOCARTA_TID_PATHWAY
BIOCARTA_CLASSIC_PATHWAY                SET      13    -0.092996   -0.0024836      0.22684      0.65908 BIOCARTA_CLASSIC_PATHWAY
BIOCARTA_COMP_PATHWAY                   SET      18      -0.1517   -0.0047667      0.17617      0.80541 BIOCARTA_COMP_PATHWAY
BIOCARTA_VDR_PATHWAY                    SET      24    -0.024396    -0.000885      0.16154      0.56002 BIOCARTA_VDR_PATHWAY
BIOCARTA_HDAC_PATHWAY                   SET      25      0.13704    0.0050737      0.16023      0.19622 BIOCARTA_HDAC_PATHWAY
BIOCARTA_GCR_PATHWAY                    SET      17      0.14008    0.0042775      0.20234      0.24438 BIOCARTA_GCR_PATHWAY
BIOCARTA_CTCF_PATHWAY                   SET      24     0.095293    0.0034569      0.15959      0.27522 BIOCARTA_CTCF_PATHWAY
BIOCARTA_CTL_PATHWAY                    SET      13    -0.021141  -0.00056461       0.2148       0.5392 BIOCARTA_CTL_PATHWAY
BIOCARTA_CXCR4_PATHWAY                  SET      19     -0.15197   -0.0049057      0.18837      0.79009 BIOCARTA_CXCR4_PATHWAY
BIOCARTA_CELLCYCLE_PATHWAY              SET      23    -0.022923  -0.00081407      0.15898      0.55732 BIOCARTA_CELLCYCLE_PATHWAY
BIOCARTA_CFTR_PATHWAY                   SET      11    -0.054089   -0.0013289      0.24962      0.58577 BIOCARTA_CFTR_PATHWAY
BIOCARTA_CYTOKINE_PATHWAY               SET      19    -0.052028   -0.0016796      0.19489      0.60525 BIOCARTA_CYTOKINE_PATHWAY
BIOCARTA_INFLAM_PATHWAY                 SET      27     0.015724   0.00060495      0.16009      0.46088 BIOCARTA_INFLAM_PATHWAY
BIOCARTA_D4GDI_PATHWAY                  SET      12     0.033864   0.00086896      0.24049      0.44401 BIOCARTA_D4GDI_PATHWAY
BIOCARTA_DC_PATHWAY                     SET      16      0.25905    0.0076747       0.2056      0.10385 BIOCARTA_DC_PATHWAY
BIOCARTA_P35ALZHEIMERS_PATHW...         SET       8      0.10246    0.0021469      0.26531      0.34968 BIOCARTA_P35ALZHEIMERS_PATHWAY
BIOCARTA_RNA_PATHWAY                    SET      10    -0.057147   -0.0013387      0.27514      0.58227 BIOCARTA_RNA_PATHWAY
BIOCARTA_MTA3_PATHWAY                   SET      17      0.35015     0.010693       0.2008     0.040605 BIOCARTA_MTA3_PATHWAY
BIOCARTA_SKP2E2F_PATHWAY                SET      10      0.11362    0.0026617      0.24514      0.32151 BIOCARTA_SKP2E2F_PATHWAY
BIOCARTA_CALCINEURIN_PATHWAY            SET      18     -0.13251   -0.0041637       0.2014       0.7447 BIOCARTA_CALCINEURIN_PATHWAY
BIOCARTA_EGF_PATHWAY                    SET      26     -0.20493   -0.0077375      0.14573      0.92017 BIOCARTA_EGF_PATHWAY
BIOCARTA_ETC_PATHWAY                    SET       8      0.45935     0.009625      0.27005     0.044486 BIOCARTA_ETC_PATHWAY
BIOCARTA_NDKDYNAMIN_PATHWAY             SET      17      0.46929     0.014331      0.19248    0.0073873 BIOCARTA_NDKDYNAMIN_PATHWAY
BIOCARTA_EPHA4_PATHWAY                  SET       8     -0.17776   -0.0037247      0.30221      0.72179 BIOCARTA_EPHA4_PATHWAY
BIOCARTA_EPO_PATHWAY                    SET      18     -0.11618   -0.0036506      0.18412      0.73598 BIOCARTA_EPO_PATHWAY
BIOCARTA_ECM_PATHWAY                    SET      19     -0.32726    -0.010565      0.15761      0.98106 BIOCARTA_ECM_PATHWAY
BIOCARTA_ERK_PATHWAY                    SET      26      0.11868     0.004481      0.14432      0.20545 BIOCARTA_ERK_PATHWAY
BIOCARTA_ERYTH_PATHWAY                  SET      15     0.065519    0.0018795      0.19389      0.36771 BIOCARTA_ERYTH_PATHWAY
BIOCARTA_EPONFKB_PATHWAY                SET      11      0.42878     0.010534      0.25956     0.049282 BIOCARTA_EPONFKB_PATHWAY
BIOCARTA_EIF_PATHWAY                    SET      13     0.074274    0.0019836      0.22022      0.36796 BIOCARTA_EIF_PATHWAY
BIOCARTA_EXTRINSIC_PATHWAY              SET      13      0.04721    0.0012608      0.20104      0.40717 BIOCARTA_EXTRINSIC_PATHWAY
BIOCARTA_FAS_PATHWAY                    SET      30    -0.074987   -0.0030409      0.14874      0.69292 BIOCARTA_FAS_PATHWAY
BIOCARTA_FCER1_PATHWAY                  SET      37     -0.10848   -0.0048844      0.13266      0.79323 BIOCARTA_FCER1_PATHWAY
BIOCARTA_FIBRINOLYSIS_PATHWAY           SET      12     0.064053    0.0016436      0.21128      0.38089 BIOCARTA_FIBRINOLYSIS_PATHWAY
BIOCARTA_FMLP_PATHWAY                   SET      33        0.105    0.0044655      0.14489      0.23432 BIOCARTA_FMLP_PATHWAY
BIOCARTA_FREE_PATHWAY                   SET       9      0.37158     0.008258      0.24196     0.062316 BIOCARTA_FREE_PATHWAY
BIOCARTA_GABA_PATHWAY                   SET       9     -0.15891   -0.0035317      0.25826      0.73082 BIOCARTA_GABA_PATHWAY
BIOCARTA_GATA3_PATHWAY                  SET      14    -0.045908   -0.0012723      0.23353      0.57792 BIOCARTA_GATA3_PATHWAY
BIOCARTA_SET_PATHWAY                    SET      10      0.26875    0.0062956      0.24588       0.1372 BIOCARTA_SET_PATHWAY
BIOCARTA_GH_PATHWAY                     SET      27     -0.15727   -0.0060507      0.14666      0.85821 BIOCARTA_GH_PATHWAY
BIOCARTA_AHSP_PATHWAY                   SET       9     -0.31339   -0.0069647      0.20331      0.93838 BIOCARTA_AHSP_PATHWAY
BIOCARTA_TCAPOPTOSIS_PATHWAY            SET       9      0.18829    0.0041845      0.28327      0.25313 BIOCARTA_TCAPOPTOSIS_PATHWAY
BIOCARTA_HIVNEF_PATHWAY                 SET      55   -0.0079202  -0.00043458      0.10303      0.53064 BIOCARTA_HIVNEF_PATHWAY
BIOCARTA_SALMONELLA_PATHWAY             SET       5       0.4135    0.0068503      0.32703      0.10305 BIOCARTA_SALMONELLA_PATHWAY
BIOCARTA_MPR_PATHWAY                    SET      21      0.35943     0.012198      0.17121     0.017902 BIOCARTA_MPR_PATHWAY
BIOCARTA_HCMV_PATHWAY                   SET      17     0.038472    0.0011748      0.19101      0.42019 BIOCARTA_HCMV_PATHWAY
BIOCARTA_P53HYPOXIA_PATHWAY             SET      20     -0.11214   -0.0037141      0.15907      0.75958 BIOCARTA_P53HYPOXIA_PATHWAY
BIOCARTA_HIF_PATHWAY                    SET      15     0.056394    0.0016177       0.2158      0.39692 BIOCARTA_HIF_PATHWAY
BIOCARTA_IGF1_PATHWAY                   SET      20     -0.29892   -0.0099001       0.1618      0.96765 BIOCARTA_IGF1_PATHWAY
BIOCARTA_IL17_PATHWAY                   SET      15      0.21976    0.0063043       0.2224      0.16155 BIOCARTA_IL17_PATHWAY
BIOCARTA_IL2_PATHWAY                    SET      20    -0.078061   -0.0025853      0.17445      0.67273 BIOCARTA_IL2_PATHWAY
BIOCARTA_IL3_PATHWAY                    SET      14      -0.2934   -0.0081313       0.2035       0.9253 BIOCARTA_IL3_PATHWAY
BIOCARTA_IL4_PATHWAY                    SET      10     -0.41043   -0.0096146      0.21999      0.96895 BIOCARTA_IL4_PATHWAY
BIOCARTA_IL5_PATHWAY                    SET      11     0.015299   0.00037588      0.24521      0.47513 BIOCARTA_IL5_PATHWAY
BIOCARTA_IL6_PATHWAY                    SET      20     -0.29397   -0.0097362      0.17231      0.95599 BIOCARTA_IL6_PATHWAY
BIOCARTA_IL10_PATHWAY                   SET      13     -0.05285   -0.0014115      0.22258      0.59384 BIOCARTA_IL10_PATHWAY
BIOCARTA_IL12_PATHWAY                   SET      19    -0.010549  -0.00034054       0.2012      0.52091 BIOCARTA_IL12_PATHWAY
BIOCARTA_IL2RB_PATHWAY                  SET      36     0.025677    0.0011405      0.12814      0.42059 BIOCARTA_IL2RB_PATHWAY
BIOCARTA_IL22BP_PATHWAY                 SET       9   -0.0073547  -0.00016345      0.32111      0.50914 BIOCARTA_IL22BP_PATHWAY
BIOCARTA_IL7_PATHWAY                    SET      16     -0.15332   -0.0045423      0.19437      0.78488 BIOCARTA_IL7_PATHWAY
BIOCARTA_GSK3_PATHWAY                   SET      19     -0.11501   -0.0037129      0.18328      0.73484 BIOCARTA_GSK3_PATHWAY
BIOCARTA_DEATH_PATHWAY                  SET      28     0.052147    0.0020431      0.14597      0.36046 BIOCARTA_DEATH_PATHWAY
BIOCARTA_RACCYCD_PATHWAY                SET      25    -0.072289   -0.0026764      0.15256      0.68219 BIOCARTA_RACCYCD_PATHWAY
BIOCARTA_GLEEVEC_PATHWAY                SET      23      0.09373    0.0033287      0.17255       0.2935 BIOCARTA_GLEEVEC_PATHWAY
BIOCARTA_INSULIN_PATHWAY                SET      20     -0.31268    -0.010356      0.16109      0.97386 BIOCARTA_INSULIN_PATHWAY
BIOCARTA_INTEGRIN_PATHWAY               SET      34    -0.020199  -0.00087189      0.13324      0.56025 BIOCARTA_INTEGRIN_PATHWAY
BIOCARTA_INTRINSIC_PATHWAY              SET      19    -0.064882   -0.0020945      0.18305       0.6385 BIOCARTA_INTRINSIC_PATHWAY
BIOCARTA_KERATINOCYTE_PATHWAY           SET      46    -0.013459  -0.00067556      0.11307      0.54738 BIOCARTA_KERATINOCYTE_PATHWAY
BIOCARTA_TCRA_PATHWAY                   SET      12     0.011688   0.00029991      0.24361      0.48087 BIOCARTA_TCRA_PATHWAY
BIOCARTA_LECTIN_PATHWAY                 SET      12     -0.21515   -0.0055208      0.20351      0.85479 BIOCARTA_LECTIN_PATHWAY
BIOCARTA_PYK2_PATHWAY                   SET      27     -0.18153   -0.0069844      0.15154      0.88452 BIOCARTA_PYK2_PATHWAY
BIOCARTA_EGFR_SMRTE_PATHWAY             SET      11   0.00070132    1.723e-05      0.24068      0.49884 BIOCARTA_EGFR_SMRTE_PATHWAY
BIOCARTA_MAPK_PATHWAY                   SET      79     -0.12684   -0.0083357     0.084324      0.93373 BIOCARTA_MAPK_PATHWAY
BIOCARTA_MCALPAIN_PATHWAY               SET      18      0.24333     0.007646      0.19077      0.10107 BIOCARTA_MCALPAIN_PATHWAY
BIOCARTA_PPARA_PATHWAY                  SET      52    -0.090959   -0.0048533      0.10917      0.79763 BIOCARTA_PPARA_PATHWAY
BIOCARTA_ETS_PATHWAY                    SET      17     -0.23738    -0.007249      0.17249      0.91561 BIOCARTA_ETS_PATHWAY
BIOCARTA_MONOCYTE_PATHWAY               SET      11     0.048547    0.0011927      0.27717      0.43048 BIOCARTA_MONOCYTE_PATHWAY
BIOCARTA_MTOR_PATHWAY                   SET      21      0.10376    0.0035213      0.16381      0.26323 BIOCARTA_MTOR_PATHWAY
BIOCARTA_IGF1R_PATHWAY                  SET      23    -0.023704  -0.00084181      0.16304       0.5578 BIOCARTA_IGF1R_PATHWAY
BIOCARTA_PITX2_PATHWAY                  SET      15     -0.36637     -0.01051      0.18576       0.9757 BIOCARTA_PITX2_PATHWAY
BIOCARTA_NGF_PATHWAY                    SET      19     -0.12523   -0.0040428      0.16842      0.77143 BIOCARTA_NGF_PATHWAY
BIOCARTA_VIP_PATHWAY                    SET      26      0.28156     0.010631      0.17707     0.055914 BIOCARTA_VIP_PATHWAY
BIOCARTA_NFAT_PATHWAY                   SET      51      0.20158     0.010652      0.11068     0.034283 BIOCARTA_NFAT_PATHWAY
BIOCARTA_NTHI_PATHWAY                   SET      23     -0.19915   -0.0070727       0.1561      0.89898 BIOCARTA_NTHI_PATHWAY
BIOCARTA_NFKB_PATHWAY                   SET      20      0.22349    0.0074018      0.17495      0.10073 BIOCARTA_NFKB_PATHWAY
BIOCARTA_NOS1_PATHWAY                   SET      21     0.047191    0.0016015      0.18228      0.39786 BIOCARTA_NOS1_PATHWAY
BIOCARTA_NO2IL12_PATHWAY                SET      15      0.19187    0.0055042      0.21959      0.19112 BIOCARTA_NO2IL12_PATHWAY
BIOCARTA_RARRXR_PATHWAY                 SET       7     -0.20766   -0.0040702      0.29608      0.75845 BIOCARTA_RARRXR_PATHWAY
BIOCARTA_NUCLEARRS_PATHWAY              SET      34     -0.13801   -0.0059573      0.13691      0.84327 BIOCARTA_NUCLEARRS_PATHWAY
BIOCARTA_ARENRF2_PATHWAY                SET      20     -0.30834    -0.010212      0.19046      0.94725 BIOCARTA_ARENRF2_PATHWAY
BIOCARTA_P38MAPK_PATHWAY                SET      35     -0.15752   -0.0068985      0.12207      0.90154 BIOCARTA_P38MAPK_PATHWAY
BIOCARTA_P53_PATHWAY                    SET      16    -0.043381   -0.0012852      0.19665       0.5873 BIOCARTA_P53_PATHWAY
BIOCARTA_PDGF_PATHWAY                   SET      27     -0.22663   -0.0087192      0.14407      0.94213 BIOCARTA_PDGF_PATHWAY
BIOCARTA_CCR5_PATHWAY                   SET      17    -0.095463   -0.0029152      0.20273      0.68114 BIOCARTA_CCR5_PATHWAY
BIOCARTA_PTDINS_PATHWAY                 SET      22      0.31756      0.01103      0.17316     0.033343 BIOCARTA_PTDINS_PATHWAY
BIOCARTA_PLCE_PATHWAY                   SET      11     -0.18685   -0.0045906      0.27269      0.75339 BIOCARTA_PLCE_PATHWAY
BIOCARTA_EDG1_PATHWAY                   SET      22      0.10029    0.0034835      0.16205        0.268 BIOCARTA_EDG1_PATHWAY
BIOCARTA_CDK5_PATHWAY                   SET      13      0.49962     0.013343      0.19508    0.0052219 BIOCARTA_CDK5_PATHWAY
BIOCARTA_MYOSIN_PATHWAY                 SET      11     0.099111     0.002435      0.27113      0.35735 BIOCARTA_MYOSIN_PATHWAY
BIOCARTA_PLATELETAPP_PATHWAY            SET      11     -0.14835   -0.0036447      0.23889       0.7327 BIOCARTA_PLATELETAPP_PATHWAY
BIOCARTA_PS1_PATHWAY                    SET      13     0.015392   0.00041108      0.22173      0.47233 BIOCARTA_PS1_PATHWAY
BIOCARTA_AKAPCENTROSOME_PATH...         SET      14      0.35502    0.0098392      0.23465     0.065155 BIOCARTA_AKAPCENTROSOME_PATHWAY
BIOCARTA_PTEN_PATHWAY                   SET      18     -0.25496   -0.0080113      0.16669      0.93692 BIOCARTA_PTEN_PATHWAY
BIOCARTA_RAB_PATHWAY                    SET      12      0.27575    0.0070756      0.21715      0.10208 BIOCARTA_RAB_PATHWAY
BIOCARTA_RAC1_PATHWAY                   SET      21     -0.13454   -0.0045658      0.18429      0.76731 BIOCARTA_RAC1_PATHWAY
BIOCARTA_RAS_PATHWAY                    SET      20     0.063344    0.0020979       0.1805      0.36282 BIOCARTA_RAS_PATHWAY
BIOCARTA_NKCELLS_PATHWAY                SET      20    -0.056385   -0.0018675      0.18726      0.61833 BIOCARTA_NKCELLS_PATHWAY
BIOCARTA_RB_PATHWAY                     SET      13      0.14218    0.0037971      0.24162      0.27813 BIOCARTA_RB_PATHWAY
BIOCARTA_BAD_PATHWAY                    SET      24      0.27586     0.010007      0.16725     0.049547 BIOCARTA_BAD_PATHWAY
BIOCARTA_CK1_PATHWAY                    SET      16      0.23659    0.0070093      0.20401       0.1231 BIOCARTA_CK1_PATHWAY
BIOCARTA_EIF2_PATHWAY                   SET      10      0.18963    0.0044421      0.22872      0.20353 BIOCARTA_EIF2_PATHWAY
BIOCARTA_EIF4_PATHWAY                   SET      24    -0.027471  -0.00099655       0.1568      0.56954 BIOCARTA_EIF4_PATHWAY
BIOCARTA_STEM_PATHWAY                   SET      15      0.39646     0.011373      0.20575     0.027001 BIOCARTA_STEM_PATHWAY
BIOCARTA_P27_PATHWAY                    SET      13      0.17559    0.0046896      0.20246      0.19289 BIOCARTA_P27_PATHWAY
BIOCARTA_PGC1A_PATHWAY                  SET      15      0.32882    0.0094326      0.21254     0.060935 BIOCARTA_PGC1A_PATHWAY
BIOCARTA_PML_PATHWAY                    SET      17      0.12265    0.0037455      0.16501      0.22866 BIOCARTA_PML_PATHWAY
