# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
KEGG_AUTOIMMUNE_THYROID_DISE...         SET      46    -0.048969   -0.0024579      0.13259      0.64406 KEGG_AUTOIMMUNE_THYROID_DISEASE
KEGG_SYSTEMIC_LUPUS_ERYTHEMA...         SET      98      0.07386    0.0054033     0.085871      0.19487 KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
KEGG_ALLOGRAFT_REJECTION                SET      34      -0.1001   -0.0043211      0.14503      0.75497 KEGG_ALLOGRAFT_REJECTION
KEGG_GRAFT_VERSUS_HOST_DISEA...         SET      37     -0.17255   -0.0077692      0.14668      0.88026 KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG_PRIMARY_IMMUNODEFICIENCY           SET      31       0.2017    0.0083143      0.15144     0.091459 KEGG_PRIMARY_IMMUNODEFICIENCY
KEGG_HYPERTROPHIC_CARDIOMYOP...         SET      79      0.12038    0.0079111     0.090481     0.091693 KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
KEGG_ARRHYTHMOGENIC_RIGHT_VE...         SET      71      0.10537     0.006566     0.099063      0.14375 KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
KEGG_DILATED_CARDIOMYOPATHY             SET      85       0.1752     0.011941     0.089001     0.024514 KEGG_DILATED_CARDIOMYOPATHY
KEGG_VIRAL_MYOCARDITIS                  SET      66     0.044924    0.0026994      0.10717      0.33754 KEGG_VIRAL_MYOCARDITIS
BIOCARTA_RELA_PATHWAY                   SET      14      0.16046     0.004447      0.19999      0.21118 BIOCARTA_RELA_PATHWAY
BIOCARTA_NO1_PATHWAY                    SET      28    -0.032652   -0.0012793      0.16138      0.58017 BIOCARTA_NO1_PATHWAY
BIOCARTA_CSK_PATHWAY                    SET      20      0.14349    0.0047523      0.18456      0.21844 BIOCARTA_CSK_PATHWAY
BIOCARTA_SRCRPTP_PATHWAY                SET      11     -0.16249   -0.0039921      0.23277      0.75742 BIOCARTA_SRCRPTP_PATHWAY
BIOCARTA_AMI_PATHWAY                    SET      18      0.01984    0.0006234      0.17704      0.45539 BIOCARTA_AMI_PATHWAY
BIOCARTA_GRANULOCYTES_PATHWAY           SET      15      0.44134     0.012661      0.18564    0.0087231 BIOCARTA_GRANULOCYTES_PATHWAY
BIOCARTA_LYM_PATHWAY                    SET      13      0.78709     0.021021      0.21328   0.00011228 BIOCARTA_LYM_PATHWAY
BIOCARTA_ARAP_PATHWAY                   SET      17    -0.016917  -0.00051661      0.17935      0.53757 BIOCARTA_ARAP_PATHWAY
BIOCARTA_AGR_PATHWAY                    SET      30    -0.018022  -0.00073084      0.14442      0.54965 BIOCARTA_AGR_PATHWAY
BIOCARTA_AKAP95_PATHWAY                 SET      11       0.1035    0.0025428      0.21954      0.31867 BIOCARTA_AKAP95_PATHWAY
BIOCARTA_AKT_PATHWAY                    SET      20   -0.0035232  -0.00011669      0.17792       0.5079 BIOCARTA_AKT_PATHWAY
BIOCARTA_ALK_PATHWAY                    SET      35     -0.24083    -0.010547      0.13173      0.96623 BIOCARTA_ALK_PATHWAY
BIOCARTA_AT1R_PATHWAY                   SET      26     -0.35433    -0.013378       0.1513       0.9904 BIOCARTA_AT1R_PATHWAY
BIOCARTA_ACE2_PATHWAY                   SET       9      0.17415    0.0038703      0.28989      0.27401 BIOCARTA_ACE2_PATHWAY
BIOCARTA_ASBCELL_PATHWAY                SET      12      0.13815     0.003545      0.22809      0.27236 BIOCARTA_ASBCELL_PATHWAY
BIOCARTA_DNAFRAGMENT_PATHWAY            SET      10      0.22866    0.0053564      0.27687      0.20444 BIOCARTA_DNAFRAGMENT_PATHWAY
BIOCARTA_CHEMICAL_PATHWAY               SET      18     -0.24152   -0.0075889      0.18431      0.90495 BIOCARTA_CHEMICAL_PATHWAY
BIOCARTA_SPPA_PATHWAY                   SET      16     -0.16646   -0.0049316       0.1967      0.80129 BIOCARTA_SPPA_PATHWAY
BIOCARTA_ATM_PATHWAY                    SET      20     -0.10676   -0.0035358      0.18421      0.71888 BIOCARTA_ATM_PATHWAY
BIOCARTA_AGPCR_PATHWAY                  SET      11      -0.2966   -0.0072869      0.28496      0.85102 BIOCARTA_AGPCR_PATHWAY
BIOCARTA_BCELLSURVIVAL_PATHW...         SET      14      0.12598    0.0034913      0.22102      0.28435 BIOCARTA_BCELLSURVIVAL_PATHWAY
BIOCARTA_BLYMPHOCYTE_PATHWAY            SET      12      0.07151     0.001835        0.253      0.38872 BIOCARTA_BLYMPHOCYTE_PATHWAY
BIOCARTA_BCR_PATHWAY                    SET      31     -0.34646    -0.014281      0.14295      0.99231 BIOCARTA_BCR_PATHWAY
BIOCARTA_BIOPEPTIDES_PATHWAY            SET      28     -0.24117   -0.0094487      0.14343      0.95365 BIOCARTA_BIOPEPTIDES_PATHWAY
BIOCARTA_RANKL_PATHWAY                  SET      14     -0.32744   -0.0090748      0.20776      0.94248 BIOCARTA_RANKL_PATHWAY
BIOCARTA_CACAM_PATHWAY                  SET       9     -0.30665   -0.0068149       0.3115      0.83754 BIOCARTA_CACAM_PATHWAY
BIOCARTA_CDMAC_PATHWAY                  SET      16    -0.018796  -0.00055687      0.19033      0.53933 BIOCARTA_CDMAC_PATHWAY
BIOCARTA_CARM_ER_PATHWAY                SET      23    -0.086306   -0.0030651      0.15983      0.70539 BIOCARTA_CARM_ER_PATHWAY
BIOCARTA_CASPASE_PATHWAY                SET      21    -0.021565  -0.00073184      0.16603      0.55167 BIOCARTA_CASPASE_PATHWAY
BIOCARTA_CBL_PATHWAY                    SET      11     -0.19557   -0.0048047      0.24765      0.78514 BIOCARTA_CBL_PATHWAY
BIOCARTA_CCR3_PATHWAY                   SET      18     -0.36476    -0.011461      0.19469       0.9695 BIOCARTA_CCR3_PATHWAY
BIOCARTA_CD40_PATHWAY                   SET      13       0.2049    0.0054724      0.21511      0.17041 BIOCARTA_CD40_PATHWAY
BIOCARTA_MCM_PATHWAY                    SET      18      0.10369    0.0032581      0.16375      0.26331 BIOCARTA_MCM_PATHWAY
BIOCARTA_G1_PATHWAY                     SET      28    -0.079004   -0.0030953      0.15502      0.69484 BIOCARTA_G1_PATHWAY
BIOCARTA_G2_PATHWAY                     SET      24     0.029083    0.0010551      0.16959      0.43192 BIOCARTA_G2_PATHWAY
BIOCARTA_CELL2CELL_PATHWAY              SET      12    -0.093883    -0.002409      0.23506       0.6552 BIOCARTA_CELL2CELL_PATHWAY
BIOCARTA_LAIR_PATHWAY                   SET      17      0.26409    0.0080647      0.19883     0.092057 BIOCARTA_LAIR_PATHWAY
BIOCARTA_CERAMIDE_PATHWAY               SET      20     -0.11644   -0.0038563      0.16381      0.76139 BIOCARTA_CERAMIDE_PATHWAY
BIOCARTA_TID_PATHWAY                    SET      19    -0.065711   -0.0021213      0.16996      0.65048 BIOCARTA_TID_PATHWAY
BIOCARTA_CLASSIC_PATHWAY                SET      13     -0.37638    -0.010052       0.2245      0.95317 BIOCARTA_CLASSIC_PATHWAY
BIOCARTA_COMP_PATHWAY                   SET      18     -0.35408    -0.011126      0.17434      0.97886 BIOCARTA_COMP_PATHWAY
BIOCARTA_VDR_PATHWAY                    SET      24     -0.10902   -0.0039549      0.15988      0.75234 BIOCARTA_VDR_PATHWAY
BIOCARTA_HDAC_PATHWAY                   SET      25     -0.22337   -0.0082701      0.15859       0.9205 BIOCARTA_HDAC_PATHWAY
BIOCARTA_GCR_PATHWAY                    SET      17     -0.03271  -0.00099889      0.20026      0.56487 BIOCARTA_GCR_PATHWAY
BIOCARTA_CTCF_PATHWAY                   SET      24    -0.037148   -0.0013476      0.15796      0.59296 BIOCARTA_CTCF_PATHWAY
BIOCARTA_CTL_PATHWAY                    SET      13       0.1146    0.0030607      0.21259      0.29492 BIOCARTA_CTL_PATHWAY
BIOCARTA_CXCR4_PATHWAY                  SET      19    -0.077546   -0.0025033      0.18644      0.66127 BIOCARTA_CXCR4_PATHWAY
BIOCARTA_CELLCYCLE_PATHWAY              SET      23      -0.2507   -0.0089035      0.15734      0.94446 BIOCARTA_CELLCYCLE_PATHWAY
BIOCARTA_CFTR_PATHWAY                   SET      11     0.003671    9.019e-05      0.24706      0.49407 BIOCARTA_CFTR_PATHWAY
BIOCARTA_CYTOKINE_PATHWAY               SET      19      0.22739    0.0073405      0.19289      0.11923 BIOCARTA_CYTOKINE_PATHWAY
BIOCARTA_INFLAM_PATHWAY                 SET      27     0.020684    0.0007958      0.15845      0.44807 BIOCARTA_INFLAM_PATHWAY
BIOCARTA_D4GDI_PATHWAY                  SET      12   -0.0090576  -0.00023242      0.23802      0.51518 BIOCARTA_D4GDI_PATHWAY
BIOCARTA_DC_PATHWAY                     SET      16      0.20661     0.006121      0.20349      0.15499 BIOCARTA_DC_PATHWAY
BIOCARTA_P35ALZHEIMERS_PATHW...         SET       8      0.14151    0.0029652      0.26259      0.29498 BIOCARTA_P35ALZHEIMERS_PATHWAY
BIOCARTA_RNA_PATHWAY                    SET      10      0.18296     0.004286      0.27232      0.25084 BIOCARTA_RNA_PATHWAY
BIOCARTA_MTA3_PATHWAY                   SET      17     0.054373    0.0016604      0.19876      0.39221 BIOCARTA_MTA3_PATHWAY
BIOCARTA_SKP2E2F_PATHWAY                SET      10     -0.40033    -0.009378      0.24261      0.95053 BIOCARTA_SKP2E2F_PATHWAY
BIOCARTA_CALCINEURIN_PATHWAY            SET      18     -0.28077   -0.0088223      0.19933      0.92051 BIOCARTA_CALCINEURIN_PATHWAY
BIOCARTA_EGF_PATHWAY                    SET      26     -0.15821   -0.0059733      0.14424      0.86364 BIOCARTA_EGF_PATHWAY
BIOCARTA_ETC_PATHWAY                    SET       8     0.081282    0.0017031      0.26731      0.38054 BIOCARTA_ETC_PATHWAY
BIOCARTA_NDKDYNAMIN_PATHWAY             SET      17     -0.17822   -0.0054423      0.19054      0.82518 BIOCARTA_NDKDYNAMIN_PATHWAY
BIOCARTA_EPHA4_PATHWAY                  SET       8     -0.39829   -0.0083456       0.2991       0.9085 BIOCARTA_EPHA4_PATHWAY
BIOCARTA_EPO_PATHWAY                    SET      18      0.15605    0.0049034      0.18223      0.19591 BIOCARTA_EPO_PATHWAY
BIOCARTA_ECM_PATHWAY                    SET      19   -0.0097741  -0.00031553      0.15601      0.52498 BIOCARTA_ECM_PATHWAY
BIOCARTA_ERK_PATHWAY                    SET      26     -0.27552    -0.010402      0.14283      0.97312 BIOCARTA_ERK_PATHWAY
BIOCARTA_ERYTH_PATHWAY                  SET      15     0.072259    0.0020729       0.1919      0.35326 BIOCARTA_ERYTH_PATHWAY
BIOCARTA_EPONFKB_PATHWAY                SET      11      0.35235    0.0086565      0.25691     0.085121 BIOCARTA_EPONFKB_PATHWAY
BIOCARTA_EIF_PATHWAY                    SET      13     -0.36545     -0.00976      0.21795       0.9532 BIOCARTA_EIF_PATHWAY
BIOCARTA_EXTRINSIC_PATHWAY              SET      13     -0.19893   -0.0053129      0.19898      0.84129 BIOCARTA_EXTRINSIC_PATHWAY
BIOCARTA_FAS_PATHWAY                    SET      30    -0.095623   -0.0038777      0.14722        0.742 BIOCARTA_FAS_PATHWAY
BIOCARTA_FCER1_PATHWAY                  SET      37     -0.31556    -0.014209      0.13128      0.99188 BIOCARTA_FCER1_PATHWAY
BIOCARTA_FIBRINOLYSIS_PATHWAY           SET      12     -0.22491   -0.0057711      0.20911      0.85893 BIOCARTA_FIBRINOLYSIS_PATHWAY
BIOCARTA_FMLP_PATHWAY                   SET      33     -0.17905   -0.0076145       0.1434      0.89409 BIOCARTA_FMLP_PATHWAY
BIOCARTA_FREE_PATHWAY                   SET       9     -0.02875  -0.00063894       0.2395      0.54777 BIOCARTA_FREE_PATHWAY
BIOCARTA_GABA_PATHWAY                   SET       9      0.25844    0.0057437      0.25561        0.156 BIOCARTA_GABA_PATHWAY
BIOCARTA_GATA3_PATHWAY                  SET      14      0.23317    0.0064623      0.23113      0.15654 BIOCARTA_GATA3_PATHWAY
BIOCARTA_SET_PATHWAY                    SET      10     0.037312   0.00087406      0.24337      0.43907 BIOCARTA_SET_PATHWAY
BIOCARTA_GH_PATHWAY                     SET      27    -0.085889   -0.0033045      0.14516      0.72297 BIOCARTA_GH_PATHWAY
BIOCARTA_AHSP_PATHWAY                   SET       9     -0.52157    -0.011591       0.2012      0.99523 BIOCARTA_AHSP_PATHWAY
BIOCARTA_TCAPOPTOSIS_PATHWAY            SET       9     0.060128    0.0013363      0.28037      0.41509 BIOCARTA_TCAPOPTOSIS_PATHWAY
BIOCARTA_HIVNEF_PATHWAY                 SET      55     0.091903    0.0050427      0.10197      0.18373 BIOCARTA_HIVNEF_PATHWAY
BIOCARTA_SALMONELLA_PATHWAY             SET       5     -0.26124   -0.0043279      0.32369      0.79019 BIOCARTA_SALMONELLA_PATHWAY
BIOCARTA_MPR_PATHWAY                    SET      21     -0.12346   -0.0041898      0.16948      0.76683 BIOCARTA_MPR_PATHWAY
BIOCARTA_HCMV_PATHWAY                   SET      17     -0.11836   -0.0036144      0.18905      0.73436 BIOCARTA_HCMV_PATHWAY
BIOCARTA_P53HYPOXIA_PATHWAY             SET      20     -0.36178    -0.011982      0.15742      0.98922 BIOCARTA_P53HYPOXIA_PATHWAY
BIOCARTA_HIF_PATHWAY                    SET      15     0.010906   0.00031286      0.21359      0.47964 BIOCARTA_HIF_PATHWAY
BIOCARTA_IGF1_PATHWAY                   SET      20   -0.0013424   -4.446e-05      0.16016      0.50334 BIOCARTA_IGF1_PATHWAY
BIOCARTA_IL17_PATHWAY                   SET      15      0.33876    0.0097178      0.22011     0.061908 BIOCARTA_IL17_PATHWAY
BIOCARTA_IL2_PATHWAY                    SET      20     0.055469    0.0018371      0.17266      0.37401 BIOCARTA_IL2_PATHWAY
BIOCARTA_IL3_PATHWAY                    SET      14    -0.093784   -0.0025992      0.20143      0.67925 BIOCARTA_IL3_PATHWAY
BIOCARTA_IL4_PATHWAY                    SET      10      0.14579    0.0034151      0.21776       0.2516 BIOCARTA_IL4_PATHWAY
BIOCARTA_IL5_PATHWAY                    SET      11      0.19004    0.0046691       0.2427       0.2168 BIOCARTA_IL5_PATHWAY
BIOCARTA_IL6_PATHWAY                    SET      20    -0.092286   -0.0030565      0.17056      0.70577 BIOCARTA_IL6_PATHWAY
BIOCARTA_IL10_PATHWAY                   SET      13     -0.29002   -0.0077455      0.22029      0.90599 BIOCARTA_IL10_PATHWAY
BIOCARTA_IL12_PATHWAY                   SET      19   -0.0002582  -8.3352e-06      0.19914      0.50052 BIOCARTA_IL12_PATHWAY
BIOCARTA_IL2RB_PATHWAY                  SET      36    -0.045153   -0.0020055      0.12683      0.63909 BIOCARTA_IL2RB_PATHWAY
BIOCARTA_IL22BP_PATHWAY                 SET       9    0.0055069   0.00012239      0.31782      0.49309 BIOCARTA_IL22BP_PATHWAY
BIOCARTA_IL7_PATHWAY                    SET      16     0.096419    0.0028565      0.19238      0.30812 BIOCARTA_IL7_PATHWAY
BIOCARTA_GSK3_PATHWAY                   SET      19     -0.19767   -0.0063812       0.1814      0.86207 BIOCARTA_GSK3_PATHWAY
BIOCARTA_DEATH_PATHWAY                  SET      28      0.26592     0.010419      0.14446     0.032834 BIOCARTA_DEATH_PATHWAY
BIOCARTA_RACCYCD_PATHWAY                SET      25     -0.18711   -0.0069274      0.15099      0.89236 BIOCARTA_RACCYCD_PATHWAY
BIOCARTA_GLEEVEC_PATHWAY                SET      23     -0.18943   -0.0067274      0.17078      0.86632 BIOCARTA_GLEEVEC_PATHWAY
BIOCARTA_INSULIN_PATHWAY                SET      20    -0.010738  -0.00035564      0.15946      0.52684 BIOCARTA_INSULIN_PATHWAY
BIOCARTA_INTEGRIN_PATHWAY               SET      34    -0.096497   -0.0041654      0.13187      0.76783 BIOCARTA_INTEGRIN_PATHWAY
BIOCARTA_INTRINSIC_PATHWAY              SET      19      0.13729    0.0044321      0.18117      0.22429 BIOCARTA_INTRINSIC_PATHWAY
BIOCARTA_KERATINOCYTE_PATHWAY           SET      46   -0.0020557  -0.00010318      0.11191      0.50733 BIOCARTA_KERATINOCYTE_PATHWAY
BIOCARTA_TCRA_PATHWAY                   SET      12      0.36653    0.0094052      0.24109     0.064228 BIOCARTA_TCRA_PATHWAY
BIOCARTA_LECTIN_PATHWAY                 SET      12     -0.25858   -0.0066352      0.20142      0.90038 BIOCARTA_LECTIN_PATHWAY
BIOCARTA_PYK2_PATHWAY                   SET      27     -0.29175    -0.011225      0.14997      0.97413 BIOCARTA_PYK2_PATHWAY
BIOCARTA_EGFR_SMRTE_PATHWAY             SET      11      0.17934     0.004406      0.23821      0.22577 BIOCARTA_EGFR_SMRTE_PATHWAY
BIOCARTA_MAPK_PATHWAY                   SET      79     -0.17332     -0.01139     0.083455      0.98108 BIOCARTA_MAPK_PATHWAY
BIOCARTA_MCALPAIN_PATHWAY               SET      18     0.046085    0.0014481      0.18883       0.4036 BIOCARTA_MCALPAIN_PATHWAY
BIOCARTA_PPARA_PATHWAY                  SET      52     -0.09029   -0.0048176      0.10805      0.79832 BIOCARTA_PPARA_PATHWAY
BIOCARTA_ETS_PATHWAY                    SET      17     -0.31098   -0.0094965      0.17072      0.96573 BIOCARTA_ETS_PATHWAY
BIOCARTA_MONOCYTE_PATHWAY               SET      11      0.35787    0.0087922      0.27432     0.096031 BIOCARTA_MONOCYTE_PATHWAY
BIOCARTA_MTOR_PATHWAY                   SET      21     -0.34532    -0.011719      0.16211      0.98341 BIOCARTA_MTOR_PATHWAY
BIOCARTA_IGF1R_PATHWAY                  SET      23      -0.1162   -0.0041266      0.16137      0.76426 BIOCARTA_IGF1R_PATHWAY
BIOCARTA_PITX2_PATHWAY                  SET      15     -0.25014   -0.0071757      0.18387      0.91315 BIOCARTA_PITX2_PATHWAY
BIOCARTA_NGF_PATHWAY                    SET      19     -0.16283   -0.0052565      0.16669      0.83567 BIOCARTA_NGF_PATHWAY
BIOCARTA_VIP_PATHWAY                    SET      26    -0.091292   -0.0034468      0.17527      0.69877 BIOCARTA_VIP_PATHWAY
BIOCARTA_NFAT_PATHWAY                   SET      51     -0.18171   -0.0096022      0.10954      0.95142 BIOCARTA_NFAT_PATHWAY
BIOCARTA_NTHI_PATHWAY                   SET      23      0.30349     0.010778      0.15449     0.024744 BIOCARTA_NTHI_PATHWAY
BIOCARTA_NFKB_PATHWAY                   SET      20       0.0979    0.0032424      0.17316      0.28591 BIOCARTA_NFKB_PATHWAY
BIOCARTA_NOS1_PATHWAY                   SET      21     -0.34549    -0.011725       0.1804      0.97226 BIOCARTA_NOS1_PATHWAY
BIOCARTA_NO2IL12_PATHWAY                SET      15    -0.088155   -0.0025288      0.21734      0.65748 BIOCARTA_NO2IL12_PATHWAY
BIOCARTA_RARRXR_PATHWAY                 SET       7     0.030032   0.00058866      0.29305      0.45919 BIOCARTA_RARRXR_PATHWAY
BIOCARTA_NUCLEARRS_PATHWAY              SET      34     0.084482    0.0036468      0.13551       0.2665 BIOCARTA_NUCLEARRS_PATHWAY
BIOCARTA_ARENRF2_PATHWAY                SET      20    -0.048954   -0.0016213      0.18853      0.60244 BIOCARTA_ARENRF2_PATHWAY
BIOCARTA_P38MAPK_PATHWAY                SET      35     -0.25082    -0.010985      0.12081      0.98106 BIOCARTA_P38MAPK_PATHWAY
BIOCARTA_P53_PATHWAY                    SET      16     -0.27387   -0.0081137      0.19462       0.9203 BIOCARTA_P53_PATHWAY
BIOCARTA_PDGF_PATHWAY                   SET      27     -0.16098   -0.0061936       0.1426      0.87052 BIOCARTA_PDGF_PATHWAY
BIOCARTA_CCR5_PATHWAY                   SET      17     -0.12187   -0.0037216      0.20065       0.7282 BIOCARTA_CCR5_PATHWAY
BIOCARTA_PTDINS_PATHWAY                 SET      22    -0.022918  -0.00079605       0.1714      0.55318 BIOCARTA_PTDINS_PATHWAY
BIOCARTA_PLCE_PATHWAY                   SET      11    -0.030529  -0.00075004       0.2699      0.54503 BIOCARTA_PLCE_PATHWAY
BIOCARTA_EDG1_PATHWAY                   SET      22     -0.12486   -0.0043371      0.16039      0.78186 BIOCARTA_EDG1_PATHWAY
BIOCARTA_CDK5_PATHWAY                   SET      13     -0.18114   -0.0048378      0.19311      0.82587 BIOCARTA_CDK5_PATHWAY
BIOCARTA_MYOSIN_PATHWAY                 SET      11    -0.015526  -0.00038144      0.26835      0.52307 BIOCARTA_MYOSIN_PATHWAY
BIOCARTA_PLATELETAPP_PATHWAY            SET      11      0.12902    0.0031697      0.23644      0.29266 BIOCARTA_PLATELETAPP_PATHWAY
BIOCARTA_PS1_PATHWAY                    SET      13     0.009872   0.00026365      0.21945      0.48206 BIOCARTA_PS1_PATHWAY
BIOCARTA_AKAPCENTROSOME_PATH...         SET      14      0.13063    0.0036204      0.23226      0.28691 BIOCARTA_AKAPCENTROSOME_PATHWAY
BIOCARTA_PTEN_PATHWAY                   SET      18     -0.23503    -0.007385      0.16499      0.92284 BIOCARTA_PTEN_PATHWAY
BIOCARTA_RAB_PATHWAY                    SET      12      0.38779    0.0099508      0.21491     0.035591 BIOCARTA_RAB_PATHWAY
BIOCARTA_RAC1_PATHWAY                   SET      21     -0.40725    -0.013821      0.18238      0.98722 BIOCARTA_RAC1_PATHWAY
BIOCARTA_RAS_PATHWAY                    SET      20     -0.10136   -0.0033571      0.17865      0.71477 BIOCARTA_RAS_PATHWAY
BIOCARTA_NKCELLS_PATHWAY                SET      20     -0.37328    -0.012363      0.18532        0.978 BIOCARTA_NKCELLS_PATHWAY
BIOCARTA_RB_PATHWAY                     SET      13    -0.060611   -0.0016187      0.23914      0.60004 BIOCARTA_RB_PATHWAY
BIOCARTA_BAD_PATHWAY                    SET      24     -0.13557   -0.0049179      0.16555      0.79357 BIOCARTA_BAD_PATHWAY
BIOCARTA_CK1_PATHWAY                    SET      16     0.036952    0.0010948      0.20193       0.4274 BIOCARTA_CK1_PATHWAY
BIOCARTA_EIF2_PATHWAY                   SET      10      0.17455     0.004089      0.22637      0.22033 BIOCARTA_EIF2_PATHWAY
BIOCARTA_EIF4_PATHWAY                   SET      24     -0.38645    -0.014019      0.15516      0.99362 BIOCARTA_EIF4_PATHWAY
BIOCARTA_STEM_PATHWAY                   SET      15      0.36721     0.010534      0.20364     0.035685 BIOCARTA_STEM_PATHWAY
BIOCARTA_P27_PATHWAY                    SET      13     -0.38993    -0.010414      0.20036      0.97417 BIOCARTA_P27_PATHWAY
BIOCARTA_PGC1A_PATHWAY                  SET      15     -0.20439   -0.0058632      0.21038      0.83436 BIOCARTA_PGC1A_PATHWAY
BIOCARTA_PML_PATHWAY                    SET      17      0.17401    0.0053138      0.16332      0.14334 BIOCARTA_PML_PATHWAY
